"year","name","team_id","bat_side","total_pa","pa_shades","pa_shade_percent","woba_shade","pa_non_shades","pa_non_shade_percent","woba_non_shade"
2023,"Madrigal, Nick",112,"R",283,0,"0.0",".000",283,"100.0",".290"
2023,"Caminero, Junior",139,"R",36,0,"0.0",".000",36,"100.0",".276"
2023,"Basabe, Osleivis",139,"R",94,0,"0.0",".000",94,"100.0",".262"
2023,"Fletcher, David",108,"R",96,0,"0.0",".000",96,"100.0",".276"
2023,"Williams, Luke",144,"R",19,0,"0.0",".000",19,"100.0",".046"
2023,"White, Eli",144,"R",17,0,"0.0",".000",17,"100.0",".176"
2023,"Luciano, Marco",137,"R",45,0,"0.0",".000",45,"100.0",".293"
2023,"Stevenson, Cal",137,"L",12,0,"0.0",".000",12,"100.0",".174"
2023,"Fitzgerald, Tyler",137,"R",34,0,"0.0",".000",34,"100.0",".310"
2023,"Rosario, Eguy",135,"R",37,0,"0.0",".000",37,"100.0",".322"
2023,"Eaton, Nate",118,"R",56,0,"0.0",".000",56,"100.0",".101"
2023,"Loftin, Nick",118,"R",68,0,"0.0",".000",68,"100.0",".348"
2023,"Lipcius, Andre",116,"R",38,0,"0.0",".000",38,"100.0",".326"
2023,"Herrera, Jose",109,"R",27,0,"0.0",".000",27,"100.0",".264"
2023,"Edwards, Xavier",146,"R",18,0,"0.0",".000",18,"100.0",".275"
2023,"Burdick, Peyton",146,"R",37,0,"0.0",".000",37,"100.0",".269"
2023,"Daza, Yonathan",115,"R",80,0,"0.0",".000",80,"100.0",".286"
2023,"Serven, Brian",115,"R",23,0,"0.0",".000",23,"100.0",".131"
2023,"LeMahieu, DJ",147,"R",558,0,"0.0",".000",558,"100.0",".314"
2023,"Torrens, Luis",136,"R",30,0,"0.0",".000",30,"100.0",".289"
2023,"O'Keefe, Brian",136,"R",21,0,"0.0",".000",21,"100.0",".185"
2023,"Guthrie, Dalton",143,"R",28,0,"0.0",".000",28,"100.0",".239"
2023,"Ellis, Drew",143,"R",29,0,"0.0",".000",29,"100.0",".373"
2023,"Allen, Nick",133,"R",329,0,"0.0",".000",329,"100.0",".245"
2023,"Clement, Ernie",141,"R",52,0,"0.0",".000",52,"100.0",".378"
2023,"Bichette, Bo",141,"R",599,0,"0.0",".000",599,"100.0",".349"
2023,"Herrera, Iván",138,"R",44,0,"0.0",".000",44,"100.0",".349"
2023,"Rocchio, Brayan",114,"R",33,0,"0.0",".000",33,"100.0",".198"
2023,"Millas, Drew",120,"R",11,0,"0.0",".000",11,"100.0",".158"
2023,"Nido, Tomás",121,"R",61,2,"3.3",".000",59,"96.7",".133"
2023,"Mejía, Francisco",139,"R",33,2,"6.1",".441",31,"93.9",".230"
2023,"Bruján, Vidal",139,"R",23,2,"8.7",".000",21,"91.3",".152"
2023,"Hopkins, TJ",113,"R",44,2,"4.5",".441",42,"95.5",".177"
2023,"Stefanic, Michael",108,"R",71,2,"2.8","1.063",69,"97.2",".311"
2023,"Mathias, Mark",137,"R",71,2,"2.8",".441",69,"97.2",".278"
2023,"Reyes, Franmil",118,"R",65,2,"3.1",".000",63,"96.9",".234"
2023,"Dozier, Hunter",118,"R",91,2,"2.2",".000",89,"97.8",".252"
2023,"Jones, Jahmai",158,"R",11,2,"18.2",".000",9,"81.8",".314"
2023,"Lawlar, Jordan",109,"R",34,2,"5.9",".000",32,"94.1",".176"
2023,"Hernández, Yonny",119,"L",18,2,"11.1",".711",16,"88.9",".043"
2023,"Rojas, Miguel",119,"R",423,2,"0.5",".441",421,"99.5",".270"
2023,"Huff, Sam",140,"R",46,2,"4.3",".000",44,"95.7",".345"
2023,"Thompson, Bubba",140,"R",60,2,"3.3",".622",58,"96.7",".216"
2023,"Kiner-Falefa, Isiah",147,"R",361,2,"0.6",".000",359,"99.4",".288"
2023,"Pereira, Everson",147,"R",103,2,"1.9",".000",101,"98.1",".206"
2023,"Haggerty, Sam",136,"R",75,2,"2.7",".441",73,"97.3",".313"
2023,"Wilson, Weston",143,"R",22,2,"9.1",".000",20,"90.9",".485"
2023,"Fermín, José",138,"R",61,2,"3.3",".348",59,"96.7",".279"
2023,"Querecuto, Juniel",138,"L",13,2,"15.4",".000",11,"84.6",".113"
2023,"Crow-Armstrong, Pete",112,"L",19,3,"15.8",".000",16,"84.2",".149"
2023,"Hoerner, Nico",112,"R",678,3,"0.4",".294",675,"99.6",".323"
2023,"Pinto, René",139,"R",105,3,"2.9",".000",102,"97.1",".315"
2023,"Mead, Curtis",139,"R",92,3,"3.3",".000",89,"96.7",".312"
2023,"Castro, Willi",142,"R",130,3,"2.3",".588",127,"97.7",".286"
2023,"Garlick, Kyle",142,"R",30,3,"10.0",".000",27,"90.0",".311"
2023,"Velazquez, Andrew",108,"R",26,3,"11.5",".820",23,"88.5",".151"
2023,"Rendon, Anthony",108,"R",182,3,"1.6",".242",179,"98.4",".315"
2023,"Urshela, Gio",108,"R",228,3,"1.3",".000",225,"98.7",".311"
2023,"Wall, Forrest",144,"L",15,3,"20.0",".415",12,"80.0",".607"
2023,"Ramos, Heliot",137,"R",60,3,"5.0",".000",57,"95.0",".249"
2023,"Slater, Austin",137,"R",206,3,"1.5",".709",203,"98.5",".326"
2023,"Batten, Matthew",135,"R",138,3,"2.2",".232",135,"97.8",".319"
2023,"Taylor, Samad",118,"R",69,3,"4.3",".294",66,"95.7",".246"
2023,"Waters, Drew",118,"R",85,3,"3.5",".000",82,"96.5",".274"
2023,"Nevin, Tyler",116,"R",110,3,"2.7",".000",107,"97.3",".278"
2023,"DeLuca, Jonny",119,"R",45,3,"6.7",".000",42,"93.3",".343"
2023,"Segura, Jean",146,"R",323,3,"0.9",".000",320,"99.1",".251"
2023,"Myers, Dane",146,"R",70,3,"4.3",".000",67,"95.7",".291"
2023,"Rafaela, Ceddanne",111,"R",89,3,"3.4",".415",86,"96.6",".283"
2023,"Bouchard, Sean",115,"R",43,3,"7.0",".294",40,"93.0",".443"
2023,"Wynns, Austin",115,"R",145,3,"2.1",".415",142,"97.9",".242"
2023,"Smith, Kevin",133,"R",146,3,"2.1",".232",143,"97.9",".236"
2023,"Yepez, Juan",138,"R",65,3,"4.6",".000",62,"95.4",".255"
2023,"Pérez, Carlos",145,"R",53,3,"5.7",".000",50,"94.3",".284"
2023,"Myers, Wil",113,"R",140,4,"2.9",".221",136,"97.1",".245"
2023,"Marte, Noelvi",113,"R",123,4,"3.3",".752",119,"96.7",".344"
2023,"Adell, Jo",108,"R",62,4,"6.5",".000",58,"93.5",".319"
2023,"Grissom, Vaughn",144,"R",79,4,"5.1",".311",75,"94.9",".292"
2023,"Camargo, Johan",137,"L",15,4,"26.7",".221",11,"73.3",".209"
2023,"Bailey, Patrick",137,"R",113,4,"3.5",".000",109,"96.5",".370"
2023,"Blanco, Dairon",118,"R",138,4,"2.9",".221",134,"97.1",".336"
2023,"Kreidler, Ryan",116,"R",18,4,"22.2",".000",14,"77.8",".126"
2023,"Barnes, Austin",119,"R",200,4,"2.0",".000",196,"98.0",".234"
2023,"Hampson, Garrett",146,"R",252,4,"1.6",".395",248,"98.4",".322"
2023,"Mateo, Jorge",110,"R",349,4,"1.1",".221",345,"98.9",".266"
2023,"Owings, Chris",134,"R",25,4,"16.0",".000",21,"84.0",".168"
2023,"Gonzales, Nick",134,"R",128,4,"3.1",".221",124,"96.9",".270"
2023,"Heim, Jonah",140,"R",87,4,"4.6",".622",83,"95.4",".373"
2023,"Toglia, Michael",115,"R",48,4,"8.3",".221",44,"91.7",".112"
2023,"Harrison, Josh",143,"R",114,4,"3.5",".221",110,"96.5",".249"
2023,"Mercado, Óscar",138,"R",32,4,"12.5",".752",28,"87.5",".240"
2023,"Gonzalez, Oscar",114,"R",180,4,"2.2",".000",176,"97.8",".244"
2023,"Tena, José",114,"L",34,4,"11.8",".311",30,"88.2",".258"
2023,"Haseley, Adam",145,"L",39,4,"10.3",".221",35,"89.7",".257"
2023,"Adams, Jordyn",108,"R",40,5,"12.5",".177",35,"87.5",".101"
2023,"Johnson, Bryce",137,"L",20,5,"25.0",".139",15,"75.0",".180"
2023,"Pollock, AJ",137,"R",144,5,"3.5",".316",139,"96.5",".224"
2023,"Dixon, Brandon",135,"R",86,5,"5.8",".577",81,"94.2",".229"
2023,"Toro, Abraham",158,"L",20,5,"25.0",".893",15,"75.0",".405"
2023,"Duran, Ezequiel",140,"R",438,5,"1.1",".594",433,"98.9",".327"
2023,"Story, Trevor",111,"R",168,5,"3.0",".177",163,"97.0",".251"
2023,"Reyes, Pablo",111,"R",185,5,"2.7",".000",180,"97.3",".322"
2023,"Cabrera, Oswaldo",147,"R",69,5,"7.2",".316",64,"92.8",".257"
2023,"Trevino, Jose",147,"R",168,5,"3.0",".000",163,"97.0",".260"
2023,"La Stella, Tommy",136,"L",24,5,"20.8",".316",19,"79.2",".232"
2023,"Lopez, Irving",138,"L",12,5,"41.7",".000",7,"58.3",".000"
2023,"Adams, Riley",120,"R",156,5,"3.2",".425",151,"96.8",".342"
2023,"Millas, Drew",120,"L",22,5,"22.7","1.003",17,"77.3",".300"
2023,"Kieboom, Carter",120,"R",94,5,"5.3",".177",89,"94.7",".282"
2023,"Mancini, Trey",112,"R",259,6,"2.3",".410",253,"97.7",".275"
2023,"Marte, Starling",121,"R",340,6,"1.8",".000",334,"98.2",".283"
2023,"Locastro, Tim",121,"R",67,6,"9.0",".000",61,"91.0",".354"
2023,"Almonte, Abraham",121,"L",14,6,"42.9",".000",8,"57.1",".242"
2023,"Mendick, Danny",121,"R",69,6,"8.7",".410",63,"91.3",".208"
2023,"Araúz, Jonathan",121,"R",24,6,"25.0",".116",18,"75.0",".154"
2023,"Walls, Taylor",139,"R",93,6,"6.5",".147",87,"93.5",".360"
2023,"Meyers, Jake",117,"R",341,6,"1.8",".334",335,"98.2",".296"
2023,"Azocar, José",135,"R",102,6,"5.9",".249",96,"94.1",".282"
2023,"Nola, Austin",135,"R",144,6,"4.2",".268",138,"95.8",".197"
2023,"Kohlwey, Taylor",135,"L",13,6,"46.2",".147",7,"53.8",".126"
2023,"Garcia, Maikel",118,"R",515,6,"1.2",".147",509,"98.8",".301"
2023,"Gurriel, Yuli",146,"R",324,6,"1.9",".263",318,"98.1",".285"
2023,"Vavra, Terrin",110,"L",56,6,"10.7",".139",50,"89.3",".273"
2023,"Arroyo, Christian",111,"R",207,6,"2.9",".354",201,"97.1",".270"
2023,"Rojas, Johan",143,"R",164,6,"3.7",".628",158,"96.3",".324"
2023,"Carlson, Dylan",138,"R",81,6,"7.4",".353",75,"92.6",".351"
2023,"Arias, Gabriel",114,"R",345,6,"1.7",".439",339,"98.3",".273"
2023,"Hill, Derek",120,"R",50,6,"12.0",".116",44,"88.0",".200"
2023,"Amaya, Miguel",112,"R",155,7,"4.5",".099",148,"95.5",".314"
2023,"Vázquez, Christian",142,"R",354,7,"2.0",".099",347,"98.0",".268"
2023,"Miranda, Jose",142,"R",151,7,"4.6",".099",144,"95.4",".256"
2023,"Rengifo, Luis",108,"R",121,7,"5.8",".304",114,"94.2",".397"
2023,"Caratini, Victor",158,"R",59,7,"11.9",".225",52,"88.1",".286"
2023,"Berti, Jon",146,"R",421,7,"1.7",".252",414,"98.3",".327"
2023,"Dalbec, Bobby",111,"R",53,7,"13.2",".451",46,"86.8",".224"
2023,"Peraza, Oswald",147,"R",191,7,"3.7",".199",184,"96.3",".248"
2023,"Caballero, José",136,"R",278,7,"2.5",".230",271,"97.5",".303"
2023,"Knizner, Andrew",138,"R",239,7,"2.9",".386",232,"97.1",".302"
2023,"Freeman, Tyler",114,"R",168,7,"4.2",".501",161,"95.8",".282"
2023,"Gallagher, Cam",114,"R",148,7,"4.7",".099",141,"95.3",".148"
2023,"Garrett, Stone",120,"R",268,7,"2.6",".277",261,"97.4",".349"
2023,"Moncada, Yoán",145,"R",71,7,"9.9",".538",64,"90.1",".310"
2023,"Luplow, Jordan",142,"R",89,8,"9.0",".197",81,"91.0",".299"
2023,"Campusano, Luis",135,"R",173,8,"4.6",".308",165,"95.4",".369"
2023,"Fermin, Freddy",118,"R",235,8,"3.4",".532",227,"96.6",".326"
2023,"Meadows, Austin",116,"L",21,8,"38.1",".221",13,"61.9",".231"
2023,"Ruf, Darin",158,"R",57,8,"14.0",".418",49,"86.0",".266"
2023,"Davis, Jonathan",146,"R",104,8,"7.7",".110",96,"92.3",".314"
2023,"Edwards, Xavier",146,"L",66,8,"12.1",".197",58,"87.9",".315"
2023,"García, Avisaíl",146,"R",115,8,"7.0",".201",107,"93.0",".249"
2023,"Hicks, Aaron",110,"R",72,8,"11.1",".174",64,"88.9",".454"
2023,"Triolo, Jared",134,"R",209,8,"3.8",".288",201,"96.2",".352"
2023,"Moore, Dylan",136,"R",165,8,"4.8",".592",157,"95.2",".303"
2023,"Haggerty, Sam",136,"L",33,8,"24.2",".482",25,"75.8",".282"
2023,"Diaz, Jordan",133,"R",293,8,"2.7",".471",285,"97.3",".272"
2023,"Winn, Masyn",138,"R",136,8,"5.9",".110",128,"94.1",".219"
2023,"Young, Jacob",120,"R",121,8,"6.6",".308",113,"93.4",".293"
2023,"Vientos, Mark",121,"R",233,9,"3.9",".253",224,"96.1",".268"
2023,"Franco, Wander",139,"R",96,9,"9.4",".468",87,"90.6",".386"
2023,"Salazar, César",117,"L",19,9,"47.4",".098",10,"52.6",".158"
2023,"Dubón, Mauricio",117,"R",492,9,"1.8",".459",483,"98.2",".308"
2023,"Schoop, Jonathan",116,"R",151,9,"6.0",".253",142,"94.0",".248"
2023,"Voit, Luke",158,"R",74,9,"12.2",".455",65,"87.8",".222"
2023,"Brosseau, Mike",158,"R",78,9,"11.5",".098",69,"88.5",".305"
2023,"Lewis, Kyle",109,"R",54,9,"16.7",".000",45,"83.3",".244"
2023,"Bemboom, Anthony",110,"L",13,9,"69.2",".253",4,"30.8",".221"
2023,"Rodríguez, Endy",134,"R",58,9,"15.5",".273",49,"84.5",".165"
2023,"Andujar, Miguel",134,"R",90,9,"10.0",".557",81,"90.0",".305"
2023,"Alfaro, Jorge",111,"R",52,9,"17.3",".000",43,"82.7",".269"
2023,"Raleigh, Cal",136,"R",106,9,"8.5",".236",97,"91.5",".275"
2023,"Bride, Jonah",133,"R",106,9,"8.5",".330",97,"91.5",".228"
2023,"Kirk, Alejandro",141,"R",421,9,"2.1",".273",412,"97.9",".309"
2023,"Straw, Myles",114,"R",518,9,"1.7",".611",509,"98.3",".262"
2023,"Robles, Victor",120,"R",126,9,"7.1",".196",117,"92.9",".350"
2023,"Remillard, Zach",145,"R",159,9,"5.7",".098",150,"94.3",".281"
2023,"Ramírez, Harold",139,"R",434,10,"2.3",".547",424,"97.7",".345"
2023,"Barrero, Jose",113,"R",148,10,"6.8",".124",138,"93.2",".289"
2023,"Olivares, Edward",118,"R",384,10,"2.6",".447",374,"97.4",".326"
2023,"McKenna, Ryan",110,"R",139,10,"7.2",".423",129,"92.8",".288"
2023,"Chang, Yu",111,"R",111,10,"9.0",".158",101,"91.0",".247"
2023,"Hamilton, David",111,"L",39,10,"25.6",".139",29,"74.4",".243"
2023,"Allen, Greg",147,"L",23,10,"43.5",".527",13,"56.5",".288"
2023,"Schneider, Davis",141,"R",141,10,"7.1",".273",131,"92.9",".435"
2023,"Lukes, Nathan",141,"L",30,10,"33.3",".245",20,"66.7",".290"
2023,"Motter, Taylor",138,"R",82,10,"12.2",".088",72,"87.8",".221"
2023,"Vargas, Ildemaro",120,"R",107,10,"9.3",".501",97,"90.7",".316"
2023,"Maile, Luke",113,"R",197,11,"5.6",".386",186,"94.4",".306"
2023,"Stevenson, Andrew",142,"L",40,11,"27.5",".304",29,"72.5",".183"
2023,"Polanco, Jorge",142,"R",90,11,"12.2",".080",79,"87.8",".397"
2023,"Schmitt, Casey",137,"R",277,11,"4.0",".080",266,"96.0",".261"
2023,"Gamel, Ben",135,"L",15,11,"73.3",".274",4,"26.7",".000"
2023,"Velázquez, Nelson",118,"R",179,11,"6.1",".245",168,"93.9",".377"
2023,"Perkins, Blake",158,"R",59,11,"18.6",".224",48,"81.4",".300"
2023,"Moreno, Gabriel",109,"R",379,11,"2.9",".483",368,"97.1",".321"
2023,"Fortes, Nick",146,"R",323,11,"3.4",".176",312,"96.6",".253"
2023,"Hummel, Cooper",136,"L",18,11,"61.1",".179",7,"38.9",".325"
2023,"Pache, Cristian",143,"R",95,11,"11.6",".489",84,"88.4",".298"
2023,"Aguilar, Jesús",133,"R",113,11,"9.7",".316",102,"90.3",".278"
2023,"Edman, Tommy",138,"R",219,11,"5.0",".433",208,"95.0",".300"
2023,"Frazier, Clint",145,"R",76,11,"14.5",".224",65,"85.5",".262"
2023,"Sosa, Lenyn",145,"R",172,11,"6.4",".224",161,"93.6",".243"
2023,"Grandal, Yasmani",145,"R",95,11,"11.6",".309",84,"88.4",".298"
2023,"Young, Jared",112,"L",47,12,"25.5",".524",35,"74.5",".226"
2023,"Margot, Manuel",139,"R",336,12,"3.6",".074",324,"96.4",".308"
2023,"Bethancourt, Christian",139,"R",332,12,"3.6",".440",320,"96.4",".265"
2023,"Casali, Curt",113,"R",96,12,"12.5",".143",84,"87.5",".251"
2023,"De La Cruz, Elly",113,"R",122,12,"9.8",".132",110,"90.2",".231"
2023,"Madris, Bligh",117,"L",30,12,"40.0",".220",18,"60.0",".224"
2023,"Estrada, Thairo",137,"R",520,12,"2.3",".339",508,"97.7",".311"
2023,"Matos, Luis",137,"R",253,12,"4.7",".251",241,"95.3",".297"
2023,"Profar, Jurickson",135,"R",147,12,"8.2",".220",135,"91.8",".347"
2023,"Marisnick, Jake",119,"R",83,12,"14.5",".208",71,"85.5",".309"
2023,"Stallings, Jacob",146,"R",276,12,"4.3",".134",264,"95.7",".262"
2023,"Lester, Josh",110,"L",23,12,"52.2",".147",11,"47.8",".224"
2023,"McCann, James",110,"R",226,12,"5.3",".339",214,"94.7",".276"
2023,"Urías, Ramón",110,"R",396,12,"3.0",".341",384,"97.0",".309"
2023,"Williams, Alika",134,"R",112,12,"10.7",".147",100,"89.3",".249"
2023,"Martínez, J.P.",140,"L",44,12,"27.3",".476",32,"72.7",".160"
2023,"Urías, Luis",111,"R",177,12,"6.8",".461",165,"93.2",".286"
2023,"Trejo, Alan",115,"R",227,12,"5.3",".534",215,"94.7",".263"
2023,"Wade, Tyler",133,"L",54,12,"22.2",".074",42,"77.8",".327"
2023,"Rutherford, Blake",120,"L",33,12,"36.4",".000",21,"63.6",".285"
2023,"Candelario, Jeimer",112,"R",159,13,"8.2",".231",146,"91.8",".354"
2023,"Suzuki, Seiya",112,"R",570,13,"2.3",".257",557,"97.7",".367"
2023,"Ward, Taylor",108,"R",406,13,"3.2",".385",393,"96.8",".330"
2023,"Bart, Joey",137,"R",91,13,"14.3",".423",78,"85.7",".220"
2023,"Cruz, Nelson",135,"R",141,13,"9.2",".000",128,"90.8",".285"
2023,"Peguero, Liover",134,"R",212,13,"6.1",".570",199,"93.9",".266"
2023,"Grossman, Robbie",140,"R",136,13,"9.6",".406",123,"90.4",".406"
2023,"Montes, Coco",115,"R",41,13,"31.7",".177",28,"68.3",".280"
2023,"Merrifield, Whit",141,"R",590,13,"2.2",".386",577,"97.8",".302"
2023,"Anderson, Tim",145,"R",524,13,"2.5",".475",511,"97.5",".254"
2023,"Happ, Ian",112,"R",187,14,"7.5",".546",173,"92.5",".295"
2023,"Díaz, Yandy",139,"R",599,14,"2.3",".710",585,"97.7",".395"
2023,"Senzel, Nick",113,"R",330,14,"4.2",".575",316,"95.8",".290"
2023,"Solano, Donovan",142,"R",449,14,"3.1",".354",435,"96.9",".337"
2023,"Díaz, Isan",116,"L",26,14,"53.8",".099",12,"46.2",".074"
2023,"Vierling, Matt",116,"R",525,14,"2.7",".556",511,"97.3",".306"
2023,"Vargas, Miguel",119,"R",303,14,"4.6",".161",289,"95.4",".301"
2023,"Delay, Jason",134,"R",187,14,"7.5",".493",173,"92.5",".280"
2023,"Sosa, Edmundo",143,"R",300,14,"4.7",".542",286,"95.3",".298"
2023,"Espinal, Santiago",141,"R",253,14,"5.5",".403",239,"94.5",".278"
2023,"Rocchio, Brayan",114,"L",53,14,"26.4",".353",39,"73.6",".285"
2023,"Alberto, Hanser",145,"R",90,14,"15.6",".373",76,"84.4",".261"
2023,"d'Arnaud, Travis",144,"R",291,15,"5.2",".427",276,"94.8",".291"
2023,"Martinez, J.D.",119,"R",476,15,"3.2",".755",461,"96.8",".358"
2023,"Westburg, Jordan",110,"R",228,15,"6.6",".565",213,"93.4",".291"
2023,"Stowers, Kyle",110,"L",33,15,"45.5",".093",18,"54.5",".137"
2023,"Smith-Njigba, Canaan",134,"L",37,15,"40.5",".235",22,"59.5",".175"
2023,"Refsnyder, Rob",111,"R",242,15,"6.2",".334",227,"93.8",".315"
2023,"Goodman, Hunter",115,"R",77,15,"19.5",".329",62,"80.5",".250"
2023,"Rodgers, Brendan",115,"R",192,15,"7.8",".154",177,"92.2",".319"
2023,"Chavis, Michael",120,"R",96,15,"15.6",".401",81,"84.4",".241"
2023,"Ruiz, Keibert",120,"R",159,15,"9.4",".118",144,"90.6",".338"
2023,"Guillorme, Luis",121,"L",118,16,"13.6",".209",102,"86.4",".281"
2023,"Newman, Kevin",113,"R",253,16,"6.3",".323",237,"93.7",".294"
2023,"Jeffers, Ryan",142,"R",334,16,"4.8",".526",318,"95.2",".361"
2023,"Farmer, Kyle",142,"R",368,16,"4.3",".154",352,"95.7",".324"
2023,"Escobar, Eduardo",108,"R",113,16,"14.2",".264",97,"85.8",".344"
2023,"Miller, Owen",158,"R",312,16,"5.1",".309",296,"94.9",".292"
2023,"Bell, Josh",146,"R",185,16,"8.6",".296",169,"91.4",".372"
2023,"Hedges, Austin",140,"R",212,16,"7.5",".222",196,"92.5",".208"
2023,"Castro, Rodolfo",143,"R",124,16,"12.9",".212",108,"87.1",".361"
2023,"Bohm, Alec",143,"R",606,16,"2.6",".346",590,"97.4",".330"
2023,"Encarnacion-Strand, Christian",113,"R",241,17,"7.1",".134",224,"92.9",".362"
2023,"Arcia, Orlando",144,"R",532,17,"3.2",".486",515,"96.8",".317"
2023,"Mountcastle, Ryan",110,"R",468,17,"3.6",".654",451,"96.4",".320"
2023,"France, Ty",136,"R",664,17,"2.6",".227",647,"97.4",".318"
2023,"Murphy, Tom",136,"R",159,17,"10.7",".527",142,"89.3",".348"
2023,"O'Neill, Tyler",138,"R",266,17,"6.4",".222",249,"93.6",".319"
2023,"Palacios, Richie",138,"L",101,17,"16.8",".305",84,"83.2",".351"
2023,"Fry, David",114,"R",113,17,"15.0",".357",96,"85.0",".315"
2023,"Ramos, Henry",113,"L",60,18,"30.0",".322",42,"70.0",".313"
2023,"Taylor, Michael A.",142,"R",388,18,"4.6",".428",370,"95.4",".302"
2023,"Diaz, Yainer",117,"R",377,18,"4.8",".255",359,"95.2",".358"
2023,"Meckler, Wade",137,"L",63,18,"28.6",".137",45,"71.4",".306"
2023,"Kelly, Carson",116,"R",151,18,"11.9",".324",133,"88.1",".246"
2023,"Cruz, Oneil",134,"L",40,18,"45.0",".283",22,"55.0",".378"
2023,"Higashioka, Kyle",147,"R",260,18,"6.9",".137",242,"93.1",".305"
2023,"Pérez, Carlos",133,"R",189,18,"9.5",".177",171,"90.5",".297"
2023,"Zunino, Mike",114,"R",140,18,"12.9",".189",122,"87.1",".271"
2023,"Tapia, Raimel",139,"L",168,19,"11.3",".377",149,"88.7",".279"
2023,"Julks, Corey",117,"R",322,19,"5.9",".177",303,"94.1",".293"
2023,"Pham, Tommy",109,"R",480,19,"4.0",".258",461,"96.0",".335"
2023,"Lindor, Francisco",121,"R",204,21,"10.3",".311",183,"89.7",".395"
2023,"Araúz, Jonathan",121,"L",42,21,"50.0",".308",21,"50.0",".204"
2023,"Stephenson, Tyler",113,"R",514,21,"4.1",".297",493,"95.9",".306"
2023,"Cooper, Garrett",135,"R",455,21,"4.6",".210",434,"95.4",".319"
2023,"Bogaerts, Xander",135,"R",653,21,"3.2",".175",632,"96.8",".349"
2023,"Cabrera, Miguel",116,"R",369,21,"5.7",".557",348,"94.3",".284"
2023,"León, Sandy",140,"L",35,21,"60.0",".136",14,"40.0",".257"
2023,"Ruiz, Esteury",133,"R",495,21,"4.2",".265",474,"95.8",".290"
2023,"Horwitz, Spencer",141,"L",44,21,"47.7",".364",23,"52.3",".284"
2023,"Goldschmidt, Paul",138,"R",672,21,"3.1",".674",651,"96.9",".341"
2023,"Bruján, Vidal",139,"L",61,22,"36.1",".313",39,"63.9",".185"
2023,"O'Hoppe, Logan",108,"R",199,22,"11.1",".239",177,"88.9",".349"
2023,"Albies, Ozzie",144,"R",137,22,"16.1",".418",115,"83.9",".428"
2023,"Zavala, Seby",109,"R",193,22,"11.4",".137",171,"88.6",".252"
2023,"Ahmed, Nick",109,"R",209,22,"10.5",".217",187,"89.5",".248"
2023,"Domínguez, Jasson",147,"L",26,22,"84.6",".524",4,"15.4",".221"
2023,"Thomas, Cody",133,"L",46,22,"47.8",".305",24,"52.2",".296"
2023,"Wisdom, Patrick",112,"R",301,25,"8.3",".238",276,"91.7",".336"
2023,"Morel, Christopher",112,"R",419,25,"6.0",".284",394,"94.0",".349"
2023,"Lamb, Jake",108,"L",54,25,"46.3",".379",29,"53.7",".170"
2023,"Cron, C.J.",108,"R",277,25,"9.0",".312",252,"91.0",".306"
2023,"Donaldson, Josh",158,"R",189,25,"13.2",".501",164,"86.8",".251"
2023,"Longoria, Evan",109,"R",236,25,"10.6",".312",211,"89.4",".309"
2023,"Florial, Estevan",147,"L",71,25,"35.2",".191",46,"64.8",".341"
2023,"Heineman, Tyler",141,"L",40,25,"62.5",".254",15,"37.5",".293"
2023,"Vaughn, Andrew",145,"R",615,25,"4.1",".334",590,"95.9",".321"
2023,"Gomes, Yan",112,"R",412,26,"6.3",".121",386,"93.7",".325"
2023,"Alvarez, Francisco",121,"R",423,26,"6.1",".319",397,"93.9",".309"
2023,"Correa, Carlos",142,"R",576,26,"4.5",".210",550,"95.5",".314"
2023,"McCormick, Chas",117,"R",456,26,"5.7",".628",430,"94.3",".347"
2023,"Short, Zack",116,"R",251,26,"10.4",".308",225,"89.6",".281"
2023,"Anderson, Brian",158,"R",359,26,"7.2",".500",333,"92.8",".283"
2023,"Fletcher, Dominic",109,"L",101,26,"25.7",".332",75,"74.3",".342"
2023,"Miller, Brad",140,"L",67,26,"38.8",".217",41,"61.2",".353"
2023,"Wong, Connor",111,"R",402,26,"6.5",".250",376,"93.5",".294"
2023,"Montero, Elehuris",115,"R",305,26,"8.5",".138",279,"91.5",".324"
2023,"Mauricio, Ronny",121,"R",48,1,"2.1",".000",47,"97.9",".219"
2023,"Ramos, Henry",113,"R",26,1,"3.8",".000",25,"96.2",".283"
2023,"Soto, Livan",108,"L",12,1,"8.3",".000",11,"91.7",".350"
2023,"Paris, Kyren",108,"R",45,1,"2.2",".000",44,"97.8",".164"
2023,"Kessinger, Grae",117,"R",45,1,"2.2",".000",44,"97.8",".281"
2023,"Hensley, David",117,"R",93,1,"1.1",".000",92,"98.9",".188"
2023,"Tromp, Chadwick",144,"R",16,1,"6.3",".000",15,"93.8",".142"
2023,"Johnson, Bryce",137,"R",28,1,"3.6",".000",27,"96.4",".261"
2023,"Pérez, Roberto",137,"R",17,1,"5.9",".000",16,"94.1",".197"
2023,"Porter, Logan",118,"R",38,1,"2.6",".000",37,"97.4",".305"
2023,"Duffy, Matt",118,"R",208,1,"0.5",".000",207,"99.5",".284"
2023,"Perdomo, Geraldo",109,"R",71,1,"1.4",".000",70,"98.6",".268"
2023,"Kennedy, Buddy",109,"R",29,1,"3.4",".000",28,"96.6",".264"
2023,"Ortiz, Joey",110,"R",34,1,"2.9",".000",33,"97.1",".198"
