"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2019,"García, Leury",145,"L",422,52,"12.3",".259",370,"87.7",".278"
2019,"Skole, Matt",145,"L",80,56,"70.0",".226",24,"30.0",".246"
2019,"Darvish, Yu",112,"R",62,0,"0.0",".000",62,"100.0",".097"
2019,"Hoerner, Nico",112,"R",81,0,"0.0",".000",81,"100.0",".305"
2019,"Davis, Taylor",112,"R",20,0,"0.0",".000",20,"100.0",".253"
2019,"Hamels, Cole",112,"L",46,0,"0.0",".000",46,"100.0",".155"
2019,"Mills, Alec",112,"R",12,0,"0.0",".000",12,"100.0",".072"
2019,"Hendricks, Kyle",112,"R",64,0,"0.0",".000",64,"100.0",".165"
2019,"Quintana, Jose",112,"R",60,0,"0.0",".000",60,"100.0",".092"
2019,"Zagunis, Mark",112,"R",39,0,"0.0",".000",39,"100.0",".298"
2019,"Chatwood, Tyler",112,"R",21,0,"0.0",".000",21,"100.0",".210"
2019,"Lester, Jon",112,"L",53,0,"0.0",".000",53,"100.0",".246"
2019,"Matz, Steven",121,"R",61,0,"0.0",".000",61,"100.0",".217"
2019,"Stroman, Marcus",121,"R",25,0,"0.0",".000",25,"100.0",".038"
2019,"Syndergaard, Noah",121,"L",69,0,"0.0",".000",69,"100.0",".144"
2019,"Wheeler, Zack",121,"L",64,0,"0.0",".000",64,"100.0",".246"
2019,"Nido, Tomás",121,"R",142,0,"0.0",".000",142,"100.0",".227"
2019,"Richards, Trevor",139,"R",34,0,"0.0",".000",34,"100.0",".125"
2019,"Duffy, Matt",139,"R",169,0,"0.0",".000",169,"100.0",".299"
2019,"Wood, Alex",113,"R",12,0,"0.0",".000",12,"100.0",".193"
2019,"Mahle, Tyler",113,"R",41,0,"0.0",".000",41,"100.0",".104"
2019,"Lorenzen, Michael",113,"R",52,0,"0.0",".000",52,"100.0",".244"
2019,"DeSclafani, Anthony",113,"R",56,0,"0.0",".000",56,"100.0",".097"
2019,"Gray, Sonny",113,"R",61,0,"0.0",".000",61,"100.0",".166"
2019,"Gausman, Kevin",113,"L",27,0,"0.0",".000",27,"100.0",".032"
2019,"Bauer, Trevor",113,"R",22,0,"0.0",".000",22,"100.0",".190"
2019,"Castillo, Luis",113,"R",66,0,"0.0",".000",66,"100.0",".090"
2019,"Graterol, Juan",113,"R",18,0,"0.0",".000",18,"100.0",".193"
2019,"LaMarre, Ryan",142,"R",26,0,"0.0",".000",26,"100.0",".329"
2019,"Miller, Ian",142,"L",17,0,"0.0",".000",17,"100.0",".174"
2019,"Bourjos, Peter",108,"R",46,0,"0.0",".000",46,"100.0",".098"
