"year","name","team_id","bat_side","total_pa","pa_shades","pa_shade_percent","woba_shade","pa_non_shades","pa_non_shade_percent","woba_non_shade"
2024,"Hayes, Ke'Bryan",134,"R",394,6,"1.5",".356",388,"98.5",".255"
2024,"Duran, Ezequiel",140,"R",212,6,"2.8",".147",206,"97.2",".269"
2024,"Kirk, Alejandro",141,"R",297,6,"2.0",".524",291,"98.0",".284"
2024,"Chaparro, Andrés",120,"R",55,6,"10.9",".356",49,"89.1",".323"
2024,"Rengifo, Luis",108,"R",58,7,"12.1",".597",51,"87.9",".360"
2024,"Campusano, Luis",135,"R",271,7,"2.6",".224",264,"97.4",".280"
2024,"Blanco, Dairon",118,"R",127,7,"5.5",".126",120,"94.5",".323"
2024,"Monasterio, Andruw",158,"R",118,7,"5.9",".350",111,"94.1",".274"
2024,"Nevin, Tyler",133,"R",232,7,"3.0",".453",225,"97.0",".280"
2024,"Jiménez, Leo",141,"R",138,7,"5.1",".224",131,"94.9",".311"
2024,"Lee, Korey",145,"R",333,7,"2.1",".378",326,"97.9",".256"
2024,"Vientos, Mark",121,"R",335,8,"2.4",".110",327,"97.6",".379"
2024,"Díaz, Yandy",139,"R",535,8,"1.5",".255",527,"98.5",".318"
2024,"Vázquez, Christian",142,"R",261,8,"3.1",".086",253,"96.9",".262"
2024,"Matos, Luis",137,"R",142,8,"5.6",".196",134,"94.4",".247"
2024,"Ibáñez, Andy",116,"R",194,8,"4.1",".342",186,"95.9",".304"
2024,"Toro, Abraham",133,"R",82,8,"9.8",".220",74,"90.2",".326"
2024,"Herrera, Iván",138,"R",201,8,"4.0",".220",193,"96.0",".316"
2024,"Young, Jacob",120,"R",434,8,"1.8",".126",426,"98.2",".296"
2024,"Lindor, Francisco",121,"R",154,9,"5.8",".077",145,"94.2",".390"
2024,"Martinez, J.D.",121,"R",410,9,"2.2",".467",401,"97.8",".340"
2024,"Merrifield, Whit",144,"R",275,9,"3.3",".294",266,"96.7",".290"
2024,"Ortiz, Joey",158,"R",402,9,"2.2",".080",393,"97.8",".331"
2024,"Rivera, Emmanuel",110,"R",232,9,"3.9",".331",223,"96.1",".260"
2024,"Slater, Austin",110,"R",168,9,"5.4",".390",159,"94.6",".269"
2024,"Kiner-Falefa, Isiah",134,"R",383,9,"2.3",".196",374,"97.7",".306"
2024,"Jung, Josh",140,"R",118,9,"7.6",".196",109,"92.4",".292"
2024,"Cooper, Garrett",111,"R",116,9,"7.8",".317",107,"92.2",".248"
2024,"Ruiz, Keibert",120,"R",102,9,"8.8",".562",93,"91.2",".220"
2024,"Iglesias, Jose",121,"R",180,10,"5.6",".197",170,"94.4",".364"
2024,"Dubón, Mauricio",117,"R",344,10,"2.9",".302",334,"97.1",".278"
2024,"Albies, Ozzie",144,"R",100,10,"10.0",".353",90,"90.0",".388"
2024,"Ramos, Heliot",137,"R",400,10,"2.5",".390",390,"97.5",".358"
2024,"Machado, Manny",135,"R",513,10,"1.9",".213",503,"98.1",".336"
2024,"Hampson, Garrett",118,"R",200,10,"5.0",".640",190,"95.0",".241"
2024,"Moreno, Gabriel",109,"R",312,10,"3.2",".263",302,"96.8",".322"
2024,"Davis, Henry",134,"R",108,10,"9.3",".157",98,"90.7",".238"
2024,"Grissom, Vaughn",111,"R",87,10,"11.5",".088",77,"88.5",".185"
2024,"Toglia, Michael",115,"R",118,10,"8.5",".292",108,"91.5",".364"
2024,"Bliss, Ryan",136,"R",71,10,"14.1",".213",61,"85.9",".314"
2024,"Winn, Masyn",138,"R",509,10,"2.0",".141",499,"98.0",".329"
2024,"Farmer, Kyle",142,"R",182,11,"6.0",".274",171,"94.0",".259"
2024,"Mateo, Jorge",110,"R",208,11,"5.3",".304",197,"94.7",".284"
2024,"Rodgers, Brendan",115,"R",451,11,"2.4",".417",440,"97.6",".307"
2024,"Rocchio, Brayan",114,"R",109,11,"10.1",".063",98,"89.9",".263"
2024,"Vargas, Ildemaro",120,"R",107,11,"10.3",".160",96,"89.7",".330"
2024,"Adams, Riley",120,"R",129,11,"8.5",".446",118,"91.5",".259"
2024,"Tena, José",120,"L",57,11,"19.3",".354",46,"80.7",".330"
2024,"Happ, Ian",112,"R",118,12,"10.2",".188",106,"89.8",".379"
2024,"Martin, Austin",142,"R",224,12,"5.4",".262",212,"94.6",".294"
2024,"Tatis Jr., Fernando",135,"R",335,12,"3.6",".207",323,"96.4",".360"
2024,"Reynolds, Bryan",134,"R",169,12,"7.1",".235",157,"92.9",".328"
2024,"Polanco, Jorge",136,"R",98,12,"12.2",".309",86,"87.8",".258"
2024,"Robles, Victor",136,"R",198,12,"6.1",".691",186,"93.9",".299"
2024,"Sosa, Edmundo",143,"R",224,12,"5.4",".178",212,"94.6",".336"
2024,"Urshela, Gio",144,"R",353,13,"3.7",".225",340,"96.3",".274"
2024,"Fitzgerald, Tyler",137,"R",241,13,"5.4",".164",228,"94.6",".398"
2024,"Bouchard, Sean",115,"R",105,13,"12.4",".174",92,"87.6",".278"
2024,"Stallings, Jacob",115,"R",235,13,"5.5",".108",222,"94.5",".371"
2024,"Davis, J.D.",147,"R",157,13,"8.3",".203",144,"91.7",".289"
2024,"Urías, Luis",136,"R",91,13,"14.3",".338",78,"85.7",".251"
2024,"Schuemann, Max",133,"R",373,13,"3.5",".106",360,"96.5",".305"
2024,"Cameron, Daz",133,"R",133,13,"9.8",".068",120,"90.2",".308"
2024,"Vargas, Miguel",145,"R",160,13,"8.1",".256",147,"91.9",".253"
2024,"Alvarez, Francisco",121,"R",263,14,"5.3",".112",249,"94.7",".305"
2024,"Bader, Harrison",121,"R",367,14,"3.8",".252",353,"96.2",".303"
2024,"Rendon, Anthony",108,"R",205,14,"6.8",".152",191,"93.2",".283"
2024,"Casali, Curt",137,"R",98,14,"14.3",".202",84,"85.7",".237"
2024,"Loftin, Nick",118,"R",164,14,"8.5",".089",150,"91.5",".268"
2024,"Contreras, William",158,"R",566,14,"2.5",".586",552,"97.5",".349"
2024,"Taylor, Chris",119,"R",196,14,"7.1",".238",182,"92.9",".246"
2024,"Bride, Jonah",146,"R",155,14,"9.0",".628",141,"91.0",".306"
2024,"Olivares, Edward",134,"R",195,14,"7.2",".335",181,"92.8",".269"
2024,"Palacios, Joshua",134,"L",69,14,"20.3",".335",55,"79.7",".289"
2024,"Dalbec, Bobby",111,"R",93,14,"15.1",".307",79,"84.9",".173"
2024,"Jackson, Alex",139,"R",151,15,"9.9",".502",136,"90.1",".158"
2024,"Marte, Noelvi",113,"R",174,15,"8.6",".278",159,"91.4",".237"
2024,"Stephenson, Tyler",113,"R",408,15,"3.7",".272",393,"96.3",".349"
2024,"Santana, Carlos",142,"R",132,15,"11.4",".383",117,"88.6",".393"
2024,"Bogaerts, Xander",135,"R",350,15,"4.3",".234",335,"95.7",".295"
2024,"Newman, Kevin",109,"R",278,15,"5.4",".319",263,"94.6",".293"
2024,"Edwards, Xavier",146,"L",143,15,"10.5",".406",128,"89.5",".374"
2024,"Mountcastle, Ryan",110,"R",485,15,"3.1",".456",470,"96.9",".310"
2024,"Trevino, Jose",147,"R",202,15,"7.4",".300",187,"92.6",".306"
2024,"Hays, Austin",143,"R",231,15,"6.5",".142",216,"93.5",".316"
2024,"Sosa, Lenyn",145,"R",272,15,"5.5",".289",257,"94.5",".239"
2024,"Amaya, Miguel",112,"R",292,16,"5.5",".265",276,"94.5",".296"
2024,"Lewis, Royce",142,"R",213,16,"7.5",".391",197,"92.5",".360"
2024,"Refsnyder, Rob",111,"R",281,16,"5.7",".310",265,"94.3",".358"
2024,"Bohm, Alec",143,"R",544,16,"2.9",".548",528,"97.1",".340"
2024,"Scott II, Victor",138,"L",130,16,"12.3",".183",114,"87.7",".215"
2024,"Hedges, Austin",114,"R",122,16,"13.1",".312",106,"86.9",".172"
2024,"Freeman, Tyler",114,"R",376,16,"4.3",".346",360,"95.7",".279"
2024,"Senzel, Nick",145,"R",266,16,"6.0",".151",250,"94.0",".280"
2024,"Correa, Carlos",142,"R",314,17,"5.4",".395",297,"94.6",".375"
2024,"Kreidler, Ryan",116,"R",56,17,"30.4",".052",39,"69.6",".231"
2024,"Pham, Tommy",138,"R",374,17,"4.5",".246",357,"95.5",".311"
2024,"Encarnacion-Strand, Christian",113,"R",123,18,"14.6",".087",105,"85.4",".246"
2024,"Margot, Manuel",142,"R",302,18,"6.0",".216",284,"94.0",".293"
2024,"Gamel, Ben",117,"L",55,18,"32.7",".380",37,"67.3",".370"
2024,"Vierling, Matt",116,"R",459,18,"3.9",".346",441,"96.1",".324"
2024,"Gurriel Jr., Lourdes",109,"R",504,18,"3.6",".358",486,"96.4",".320"
2024,"Urías, Ramón",110,"R",264,18,"6.8",".452",246,"93.2",".322"
2024,"Realmuto, J.T.",143,"R",322,18,"5.6",".314",304,"94.4",".325"
2024,"Call, Alex",120,"R",113,18,"15.9",".480",95,"84.1",".399"
2024,"Vaughn, Andrew",145,"R",508,18,"3.5",".244",490,"96.5",".303"
2024,"De La Cruz, Elly",113,"R",187,19,"10.2",".231",168,"89.8",".317"
2024,"Wade, Tyler",135,"L",137,19,"13.9",".195",118,"86.1",".243"
2024,"Kim, Ha-Seong",135,"R",454,19,"4.2",".399",435,"95.8",".308"
2024,"Garcia, Maikel",118,"R",546,19,"3.5",".370",527,"96.5",".275"
2024,"Bell, Josh",109,"R",173,19,"11.0",".292",154,"89.0",".298"
2024,"Fortes, Nick",146,"R",253,19,"7.5",".186",234,"92.5",".244"
2024,"Gonzales, Nick",134,"R",275,19,"6.9",".237",256,"93.1",".298"
2024,"Bae, Ji Hwan",134,"L",79,19,"24.1",".222",60,"75.9",".202"
2024,"Goodman, Hunter",115,"R",164,19,"11.6",".436",145,"88.4",".234"
2024,"Julks, Corey",145,"R",159,19,"11.9",".387",140,"88.1",".274"
2024,"Maldonado, Martín",145,"R",146,19,"13.0",".165",127,"87.0",".185"
2024,"Báez, Javier",116,"R",285,20,"7.0",".113",265,"93.0",".232"
2024,"Chourio, Jackson",158,"R",446,20,"4.5",".523",426,"95.5",".317"
2024,"Marte, Ketel",109,"R",177,20,"11.3",".742",157,"88.7",".425"
2024,"Dahl, David",143,"L",61,20,"32.8",".190",41,"67.2",".269"
2024,"Wisdom, Patrick",112,"R",140,21,"15.0",".348",119,"85.0",".299"
2024,"Espinal, Santiago",113,"R",296,21,"7.1",".227",275,"92.9",".309"
2024,"Hurtubise, Jacob",113,"L",68,21,"30.9",".237",47,"69.1",".260"
2024,"Drury, Brandon",108,"R",280,21,"7.5",".150",259,"92.5",".213"
2024,"Del Castillo, Adrian",109,"L",54,21,"38.9",".465",33,"61.1",".411"
2024,"McCann, James",110,"R",192,21,"10.9",".390",171,"89.1",".248"
2024,"Heim, Jonah",140,"R",105,21,"20.0",".260",84,"80.0",".274"
2024,"Arcia, Orlando",144,"R",491,22,"4.5",".316",469,"95.5",".272"
2024,"Triolo, Jared",134,"R",346,22,"6.4",".222",324,"93.6",".269"
2024,"Rafaela, Ceddanne",111,"R",491,22,"4.5",".350",469,"95.5",".294"
2024,"Noel, Jhonkensy",114,"R",136,22,"16.2",".331",114,"83.8",".408"
2024,"Suzuki, Seiya",112,"R",469,23,"4.9",".225",446,"95.1",".367"
2024,"Mastrobuoni, Miles",112,"L",97,23,"23.7",".229",74,"76.3",".214"
2024,"Taylor, Tyrone",121,"R",281,23,"8.2",".258",258,"91.8",".302"
2024,"Adell, Jo",108,"R",422,23,"5.5",".314",399,"94.5",".297"
2024,"Laureano, Ramón",144,"R",216,23,"10.6",".316",193,"89.4",".319"
2024,"Murphy, Sean",144,"R",203,23,"11.3",".137",180,"88.7",".313"
2024,"Betts, Mookie",119,"R",384,23,"6.0",".237",361,"94.0",".381"
2024,"Smith, Will",119,"R",441,23,"5.2",".199",418,"94.8",".320"
2024,"Bryant, Kris",115,"R",154,23,"14.9",".221",131,"85.1",".301"
2024,"Narváez, Omar",121,"L",69,24,"34.8",".228",45,"65.2",".140"
2024,"France, Ty",113,"R",421,24,"5.7",".256",397,"94.3",".305"
2024,"Lee, Brooks",142,"L",77,24,"31.2",".313",53,"68.8",".253"
2024,"Bart, Joey",134,"R",219,24,"11.0",".552",195,"89.0",".341"
2024,"Meneses, Joey",120,"R",312,24,"7.7",".207",288,"92.3",".268"
2024,"Acuña Jr., Ronald",144,"R",219,25,"11.4",".339",194,"88.6",".324"
2024,"Estrada, Thairo",137,"R",377,25,"6.6",".315",352,"93.4",".249"
2024,"Chapman, Matt",137,"R",551,25,"4.5",".449",526,"95.5",".331"
2024,"Flores, Wilmer",137,"R",236,25,"10.6",".360",211,"89.4",".252"
2024,"Torkelson, Spencer",116,"R",270,25,"9.3",".343",245,"90.7",".290"
2024,"Black, Tyler",158,"L",57,25,"43.9",".371",32,"56.1",".182"
2024,"Ahmed, Nick",119,"R",217,25,"11.5",".282",192,"88.5",".250"
2024,"Santander, Anthony",110,"R",153,25,"16.3",".401",128,"83.7",".335"
2024,"Wong, Connor",111,"R",396,25,"6.3",".326",371,"93.7",".331"
2024,"Montero, Elehuris",115,"R",237,25,"10.5",".113",212,"89.5",".278"
2024,"Fletcher, Dominic",145,"L",156,25,"16.0",".239",131,"84.0",".253"
2024,"DeLuca, Jonny",139,"R",278,26,"9.4",".223",252,"90.6",".257"
2024,"Fairchild, Stuart",113,"R",233,26,"11.2",".210",207,"88.8",".298"
2024,"Meyers, Jake",117,"R",432,26,"6.0",".223",406,"94.0",".304"
2024,"Hernández, Enrique",119,"R",329,26,"7.9",".263",303,"92.1",".278"
2024,"Tovar, Ezequiel",115,"R",564,26,"4.6",".454",538,"95.4",".324"
2024,"McCormick, Chas",117,"R",236,27,"11.4",".309",209,"88.6",".237"
2024,"Kelly, Carson",140,"R",250,27,"10.8",".334",223,"89.2",".315"
2024,"Grossman, Robbie",140,"R",103,27,"26.2",".420",76,"73.8",".340"
2024,"Thomas, Lane",114,"R",427,27,"6.3",".259",400,"93.7",".301"
2024,"Shewmake, Braden",145,"L",67,27,"40.3",".144",40,"59.7",".144"
2024,"Jeffers, Ryan",142,"R",388,29,"7.5",".332",359,"92.5",".338"
2024,"Fermin, Freddy",118,"R",303,29,"9.6",".361",274,"90.4",".322"
2024,"Grichuk, Randal",109,"R",223,29,"13.0",".360",194,"87.0",".315"
2024,"Smith, Pavin",109,"L",80,29,"36.3",".465",51,"63.8",".263"
2024,"Rutschman, Adley",110,"R",163,29,"17.8",".403",134,"82.2",".398"
2024,"De La Cruz, Bryan",134,"R",542,29,"5.4",".465",513,"94.6",".286"
2024,"Velázquez, Nelson",118,"R",229,31,"13.5",".427",198,"86.5",".258"
2024,"Joe, Connor",134,"R",373,31,"8.3",".287",342,"91.7",".314"
2024,"Andujar, Miguel",133,"R",317,31,"9.8",".359",286,"90.2",".302"
2024,"Torrens, Luis",121,"R",96,1,"1.0",".881",95,"99.0",".313"
2024,"Paris, Kyren",108,"R",58,1,"1.7",".000",57,"98.3",".202"
2024,"Encarnacion, Jerar",137,"R",54,1,"1.9",".000",53,"98.1",".303"
2024,"García, Avisaíl",146,"R",51,1,"2.0",".000",50,"98.0",".279"
2024,"Anderson, Tim",146,"R",239,1,"0.4",".881",238,"99.6",".206"
2024,"Taveras, Leody",140,"R",93,1,"1.1",".881",92,"98.9",".254"
2024,"Gonzalez, Romy",111,"R",154,1,"0.6",".000",153,"99.4",".325"
2024,"LeMahieu, DJ",147,"R",220,1,"0.5",".000",219,"99.5",".237"
2024,"Allen, Nick",133,"R",77,1,"1.3",".000",76,"98.7",".215"
2024,"Harris, Brett",133,"R",123,1,"0.8",".000",122,"99.2",".254"
2024,"Ruiz, Esteury",133,"R",65,1,"1.5",".690",64,"98.5",".274"
